Age,BusinessTravel_Travel_Rarely,BusinessTravel_Travel_Frequently,BusinessTravel_Non-Travel,DailyRate,Department_Sales,Department_Research & Development,Department_Human Resources,DistanceFromHome,Education,EducationField_Marketing,EducationField_Medical,EducationField_Life Sciences,EducationField_Human Resources,EducationField_Technical Degree,EducationField_Other,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole_Manager,JobRole_Laboratory Technician,JobRole_Sales Executive,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Human Resources,JobRole_Healthcare Representative,JobRole_Sales Representative,JobSatisfaction,MaritalStatus_Single,MaritalStatus_Married,MaritalStatus_Divorced,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18_Y,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
50.0,0.0,1.0,0.0,1421.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1215.0,4.0,0.0,30.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,17856.0,9490.0,2.0,1.0,0.0,22.0,4.0,3.0,80.0,1.0,32.0,3.0,3.0,2.0,2.0,2.0,2.0,0
58.0,0.0,1.0,0.0,1216.0,0.0,1.0,0.0,15.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1837.0,1.0,1.0,87.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,15787.0,21624.0,2.0,1.0,1.0,14.0,3.0,2.0,80.0,0.0,23.0,3.0,3.0,2.0,2.0,2.0,2.0,0
18.0,0.0,1.0,0.0,544.0,1.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1624.0,2.0,0.0,70.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,1569.0,18420.0,1.0,1.0,1.0,12.0,3.0,3.0,80.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1
40.0,1.0,0.0,0.0,555.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,521.0,2.0,0.0,78.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,3448.0,13436.0,6.0,1.0,0.0,22.0,4.0,2.0,80.0,1.0,20.0,3.0,3.0,1.0,0.0,0.0,0.0,0
46.0,1.0,0.0,0.0,566.0,0.0,1.0,0.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1007.0,4.0,1.0,75.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,10845.0,24208.0,6.0,1.0,0.0,13.0,3.0,2.0,80.0,1.0,13.0,3.0,3.0,8.0,7.0,0.0,7.0,0
32.0,0.0,1.0,0.0,1318.0,1.0,0.0,0.0,10.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1853.0,4.0,1.0,79.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,4648.0,26075.0,8.0,1.0,0.0,13.0,3.0,3.0,80.0,0.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0
28.0,0.0,1.0,0.0,773.0,0.0,1.0,0.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1154.0,3.0,1.0,39.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2703.0,22088.0,1.0,1.0,1.0,14.0,3.0,4.0,80.0,1.0,3.0,2.0,3.0,3.0,1.0,0.0,2.0,0
40.0,1.0,0.0,0.0,1124.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,453.0,2.0,1.0,57.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,7457.0,13273.0,2.0,1.0,1.0,22.0,4.0,3.0,80.0,3.0,6.0,2.0,2.0,4.0,3.0,0.0,2.0,0
25.0,1.0,0.0,0.0,1280.0,0.0,1.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,143.0,4.0,1.0,64.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,2889.0,26897.0,1.0,1.0,0.0,11.0,3.0,3.0,80.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,0
31.0,1.0,0.0,0.0,192.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,426.0,3.0,1.0,32.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,2695.0,7747.0,0.0,1.0,1.0,18.0,3.0,2.0,80.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,0
38.0,1.0,0.0,0.0,119.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,307.0,1.0,1.0,76.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,10609.0,9647.0,0.0,1.0,0.0,12.0,3.0,3.0,80.0,2.0,17.0,6.0,2.0,16.0,10.0,5.0,13.0,0
44.0,1.0,0.0,0.0,1097.0,0.0,1.0,0.0,10.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1200.0,3.0,1.0,96.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2936.0,10826.0,1.0,1.0,1.0,11.0,3.0,3.0,80.0,0.0,6.0,4.0,3.0,6.0,4.0,0.0,2.0,1
46.0,1.0,0.0,0.0,430.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1069.0,4.0,1.0,40.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,19627.0,21445.0,9.0,1.0,0.0,17.0,3.0,4.0,80.0,2.0,23.0,0.0,3.0,2.0,2.0,2.0,2.0,0
52.0,1.0,0.0,0.0,1030.0,1.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1319.0,2.0,1.0,64.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,8446.0,21534.0,9.0,1.0,1.0,19.0,3.0,3.0,80.0,0.0,10.0,2.0,2.0,8.0,7.0,7.0,7.0,1
39.0,1.0,0.0,0.0,1132.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,417.0,3.0,1.0,48.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,9613.0,10942.0,0.0,1.0,0.0,17.0,3.0,1.0,80.0,3.0,19.0,5.0,2.0,18.0,10.0,3.0,7.0,0
36.0,1.0,0.0,0.0,885.0,0.0,1.0,0.0,16.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1042.0,3.0,0.0,43.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2743.0,8269.0,1.0,1.0,0.0,16.0,3.0,3.0,80.0,0.0,18.0,1.0,3.0,17.0,13.0,15.0,14.0,1
29.0,1.0,0.0,0.0,136.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1954.0,1.0,1.0,89.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,5373.0,6225.0,0.0,1.0,0.0,12.0,3.0,1.0,80.0,1.0,6.0,5.0,2.0,5.0,3.0,0.0,2.0,0
37.0,1.0,0.0,0.0,1470.0,0.0,1.0,0.0,10.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1640.0,2.0,0.0,71.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3936.0,9953.0,1.0,1.0,0.0,11.0,3.0,1.0,80.0,1.0,8.0,2.0,1.0,8.0,4.0,7.0,7.0,0
48.0,1.0,0.0,0.0,1236.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,664.0,4.0,0.0,40.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,15402.0,17997.0,7.0,1.0,0.0,11.0,3.0,1.0,80.0,1.0,21.0,3.0,1.0,3.0,2.0,0.0,2.0,0
30.0,1.0,0.0,0.0,317.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,548.0,3.0,0.0,43.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,6091.0,24793.0,2.0,1.0,0.0,20.0,4.0,3.0,80.0,0.0,11.0,2.0,3.0,5.0,4.0,0.0,2.0,0
35.0,1.0,0.0,0.0,1296.0,0.0,1.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,464.0,3.0,1.0,62.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,8095.0,18264.0,0.0,1.0,0.0,13.0,3.0,4.0,80.0,0.0,17.0,5.0,3.0,16.0,6.0,0.0,13.0,0
30.0,1.0,0.0,0.0,1288.0,1.0,0.0,0.0,29.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1568.0,3.0,1.0,33.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,9250.0,17799.0,3.0,1.0,0.0,12.0,3.0,2.0,80.0,1.0,9.0,3.0,3.0,4.0,2.0,1.0,3.0,0
26.0,1.0,0.0,0.0,390.0,0.0,1.0,0.0,17.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1718.0,4.0,1.0,62.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2305.0,6217.0,1.0,1.0,0.0,15.0,3.0,3.0,80.0,3.0,3.0,3.0,4.0,3.0,2.0,0.0,2.0,0
32.0,1.0,0.0,0.0,1093.0,1.0,0.0,0.0,6.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,125.0,2.0,1.0,87.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,5010.0,24301.0,1.0,1.0,0.0,16.0,3.0,1.0,80.0,0.0,12.0,0.0,3.0,11.0,8.0,5.0,7.0,0
46.0,0.0,0.0,1.0,849.0,1.0,0.0,0.0,26.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1801.0,2.0,1.0,98.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,7991.0,25166.0,8.0,1.0,0.0,15.0,3.0,3.0,80.0,0.0,6.0,3.0,3.0,2.0,2.0,2.0,2.0,0
30.0,1.0,0.0,0.0,740.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1562.0,2.0,1.0,64.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9714.0,5323.0,1.0,1.0,0.0,11.0,3.0,4.0,80.0,1.0,10.0,4.0,3.0,10.0,8.0,6.0,7.0,1
28.0,0.0,0.0,1.0,280.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1858.0,3.0,1.0,43.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,2706.0,10494.0,1.0,1.0,0.0,15.0,3.0,2.0,80.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,0
31.0,1.0,0.0,0.0,1003.0,1.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1749.0,1.0,1.0,51.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,8346.0,20943.0,1.0,1.0,0.0,19.0,3.0,3.0,80.0,1.0,6.0,3.0,3.0,5.0,2.0,0.0,2.0,0
49.0,1.0,0.0,0.0,1184.0,1.0,0.0,0.0,11.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,840.0,3.0,0.0,43.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,7654.0,5860.0,1.0,1.0,0.0,18.0,3.0,1.0,80.0,2.0,9.0,3.0,4.0,9.0,8.0,7.0,7.0,1
25.0,1.0,0.0,0.0,977.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1992.0,4.0,1.0,57.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3977.0,7298.0,6.0,1.0,1.0,19.0,3.0,3.0,80.0,1.0,7.0,2.0,2.0,2.0,2.0,0.0,2.0,0
34.0,0.0,1.0,0.0,1069.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,256.0,4.0,1.0,45.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,9547.0,14074.0,1.0,1.0,0.0,17.0,3.0,3.0,80.0,0.0,10.0,2.0,2.0,10.0,9.0,1.0,9.0,0
30.0,1.0,0.0,0.0,946.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,833.0,3.0,0.0,52.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,6877.0,20234.0,5.0,1.0,1.0,24.0,4.0,2.0,80.0,0.0,12.0,4.0,2.0,0.0,0.0,0.0,0.0,0
31.0,0.0,1.0,0.0,534.0,0.0,1.0,0.0,20.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,587.0,1.0,1.0,66.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,9824.0,22908.0,3.0,1.0,0.0,12.0,3.0,1.0,80.0,0.0,12.0,2.0,3.0,1.0,0.0,0.0,0.0,1
53.0,0.0,1.0,0.0,124.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1050.0,3.0,0.0,38.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,7525.0,23537.0,2.0,1.0,0.0,12.0,3.0,1.0,80.0,1.0,30.0,2.0,3.0,15.0,7.0,6.0,12.0,0
41.0,0.0,1.0,0.0,857.0,0.0,1.0,0.0,10.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,199.0,4.0,1.0,91.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,17181.0,12888.0,4.0,1.0,0.0,13.0,3.0,2.0,80.0,1.0,21.0,2.0,2.0,7.0,6.0,7.0,7.0,0
33.0,0.0,1.0,0.0,827.0,0.0,1.0,0.0,29.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1101.0,1.0,0.0,54.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,4508.0,3129.0,1.0,1.0,0.0,22.0,4.0,2.0,80.0,0.0,14.0,4.0,3.0,13.0,7.0,3.0,8.0,1
30.0,1.0,0.0,0.0,979.0,1.0,0.0,0.0,15.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1754.0,3.0,1.0,94.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7140.0,3088.0,2.0,1.0,0.0,11.0,3.0,1.0,80.0,1.0,12.0,2.0,3.0,7.0,7.0,1.0,7.0,0
37.0,1.0,0.0,0.0,482.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,689.0,3.0,1.0,36.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,9434.0,9606.0,1.0,1.0,0.0,15.0,3.0,3.0,80.0,1.0,10.0,2.0,3.0,10.0,7.0,7.0,8.0,0
33.0,1.0,0.0,0.0,654.0,0.0,1.0,0.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1099.0,4.0,1.0,34.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,7119.0,21214.0,4.0,1.0,0.0,15.0,3.0,3.0,80.0,1.0,9.0,2.0,3.0,3.0,2.0,1.0,2.0,0
31.0,1.0,0.0,0.0,1365.0,1.0,0.0,0.0,13.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,650.0,2.0,1.0,46.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4233.0,11512.0,2.0,1.0,0.0,17.0,3.0,3.0,80.0,0.0,9.0,2.0,1.0,3.0,1.0,1.0,2.0,1
48.0,0.0,0.0,1.0,1262.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1116.0,1.0,1.0,35.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,16885.0,16154.0,2.0,1.0,0.0,22.0,4.0,3.0,80.0,0.0,27.0,3.0,2.0,5.0,4.0,2.0,1.0,0
48.0,0.0,1.0,0.0,117.0,0.0,1.0,0.0,22.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1900.0,4.0,0.0,58.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,17174.0,2437.0,3.0,1.0,0.0,11.0,3.0,2.0,80.0,1.0,24.0,3.0,3.0,22.0,17.0,4.0,7.0,0
26.0,0.0,1.0,0.0,887.0,0.0,1.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,848.0,3.0,0.0,88.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2366.0,20898.0,1.0,1.0,1.0,14.0,3.0,1.0,80.0,1.0,8.0,2.0,3.0,8.0,7.0,1.0,7.0,1
37.0,0.0,0.0,1.0,142.0,1.0,0.0,0.0,9.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,626.0,1.0,1.0,69.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,8834.0,24666.0,1.0,1.0,0.0,13.0,3.0,4.0,80.0,1.0,9.0,6.0,3.0,9.0,5.0,7.0,7.0,0
33.0,1.0,0.0,0.0,931.0,0.0,1.0,0.0,14.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,252.0,4.0,0.0,72.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2756.0,4673.0,1.0,1.0,0.0,13.0,3.0,4.0,80.0,1.0,8.0,5.0,3.0,8.0,7.0,1.0,6.0,0
34.0,0.0,1.0,0.0,618.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1103.0,1.0,1.0,45.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,7756.0,22266.0,0.0,1.0,0.0,17.0,3.0,3.0,80.0,0.0,7.0,1.0,2.0,6.0,2.0,0.0,4.0,0
28.0,1.0,0.0,0.0,1451.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1136.0,1.0,1.0,67.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3201.0,19911.0,0.0,1.0,0.0,17.0,3.0,1.0,80.0,0.0,6.0,2.0,1.0,5.0,3.0,0.0,4.0,0
52.0,0.0,0.0,1.0,771.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,329.0,1.0,1.0,79.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,19068.0,21030.0,1.0,1.0,1.0,18.0,3.0,4.0,80.0,0.0,33.0,2.0,4.0,33.0,7.0,15.0,12.0,0
45.0,1.0,0.0,0.0,974.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,996.0,4.0,0.0,91.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,2270.0,11005.0,3.0,1.0,0.0,14.0,3.0,4.0,80.0,2.0,8.0,2.0,3.0,5.0,3.0,0.0,2.0,0
37.0,0.0,0.0,1.0,1413.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1440.0,3.0,1.0,84.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3500.0,25470.0,0.0,1.0,0.0,14.0,3.0,1.0,80.0,0.0,7.0,2.0,1.0,6.0,5.0,1.0,3.0,0
36.0,0.0,1.0,0.0,1213.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1890.0,2.0,1.0,94.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,3886.0,4223.0,1.0,1.0,0.0,21.0,4.0,4.0,80.0,0.0,10.0,2.0,2.0,10.0,1.0,0.0,8.0,0
30.0,1.0,0.0,0.0,1465.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1241.0,4.0,1.0,63.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3579.0,9369.0,0.0,1.0,1.0,21.0,4.0,1.0,80.0,1.0,12.0,2.0,3.0,11.0,9.0,5.0,7.0,0
42.0,1.0,0.0,0.0,469.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1109.0,4.0,1.0,35.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,17665.0,14399.0,0.0,1.0,0.0,17.0,3.0,4.0,80.0,1.0,23.0,3.0,3.0,22.0,6.0,13.0,7.0,0
36.0,0.0,0.0,1.0,894.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1662.0,4.0,0.0,33.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,4374.0,15411.0,0.0,1.0,0.0,15.0,3.0,3.0,80.0,0.0,4.0,6.0,3.0,3.0,2.0,1.0,2.0,0
52.0,1.0,0.0,0.0,956.0,0.0,1.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,630.0,4.0,1.0,78.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5577.0,22087.0,3.0,1.0,1.0,12.0,3.0,2.0,80.0,2.0,18.0,3.0,3.0,10.0,9.0,6.0,9.0,0
46.0,1.0,0.0,0.0,644.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,288.0,4.0,1.0,97.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,9396.0,12368.0,7.0,1.0,0.0,16.0,3.0,3.0,80.0,1.0,17.0,3.0,3.0,4.0,2.0,0.0,3.0,0
35.0,0.0,1.0,0.0,662.0,1.0,0.0,0.0,18.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1380.0,4.0,0.0,67.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,4614.0,23288.0,0.0,1.0,1.0,18.0,3.0,3.0,80.0,1.0,5.0,0.0,2.0,4.0,2.0,3.0,2.0,1
39.0,1.0,0.0,0.0,1329.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,182.0,4.0,0.0,47.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,5902.0,14590.0,4.0,1.0,0.0,14.0,3.0,3.0,80.0,1.0,17.0,1.0,4.0,15.0,11.0,5.0,9.0,0
30.0,1.0,0.0,0.0,153.0,0.0,1.0,0.0,8.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1015.0,2.0,0.0,73.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11416.0,17802.0,0.0,1.0,1.0,12.0,3.0,3.0,80.0,3.0,9.0,4.0,2.0,8.0,7.0,1.0,7.0,0
40.0,0.0,0.0,1.0,1151.0,0.0,1.0,0.0,9.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,287.0,4.0,1.0,63.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,4876.0,14242.0,9.0,1.0,0.0,14.0,3.0,4.0,80.0,1.0,5.0,5.0,1.0,3.0,2.0,0.0,2.0,0
45.0,1.0,0.0,0.0,556.0,0.0,1.0,0.0,25.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1888.0,2.0,0.0,93.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,5906.0,23888.0,0.0,1.0,0.0,13.0,3.0,4.0,80.0,2.0,10.0,2.0,2.0,9.0,8.0,3.0,8.0,0
50.0,1.0,0.0,0.0,1126.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,997.0,4.0,1.0,66.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,17399.0,6615.0,9.0,1.0,0.0,22.0,4.0,3.0,80.0,1.0,32.0,1.0,2.0,5.0,4.0,1.0,3.0,0
